client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
18c7b70014475b418bc46014487b31d34fa6863e557d56482a133a052db2bb8bd1a2517a910206fbbfaa6e74b108efae3829d2b33ac9e9ccba6959b63c651021	common_voice_ga-IE_18263194.mp3	Cá bhfuil siad	2	1				ga-IE	
2cc6bc92a5c171d712f2831272345dfba317e69846977a33441666045d421f9b1c9889efa5c089a356ae3a4d730ba7a3e333db1c3875dc29eef5089b0aa5901f	common_voice_ga-IE_21505068.mp3	Ar an gcois	2	0	fourties	male	mumhain	ga-IE	
2cc6bc92a5c171d712f2831272345dfba317e69846977a33441666045d421f9b1c9889efa5c089a356ae3a4d730ba7a3e333db1c3875dc29eef5089b0aa5901f	common_voice_ga-IE_21505147.mp3	Óráid an Uachtaráin, Micheál D Ó hUiginn ag Cóisir Ghaeilge sa Ghairdín	2	0	fourties	male	mumhain	ga-IE	
72a6a4f32a70958fb6b0b39e4f4b78589f8366378f51c43c92b6bbae8938d2925269269abf015a93ab30c67583078fde7eb642b88b91ff9269142796537f11ae	common_voice_ga-IE_17569846.mp3	Sé bhur mbeatha uile	2	0	thirties	male	other	ga-IE	
72a6a4f32a70958fb6b0b39e4f4b78589f8366378f51c43c92b6bbae8938d2925269269abf015a93ab30c67583078fde7eb642b88b91ff9269142796537f11ae	common_voice_ga-IE_17569864.mp3	Tréaslaím leis na heagarthóirí agus leis na staraithe uilig	2	0	thirties	male	other	ga-IE	
b4d2f87428d02168b53369ef9f0418b127252c20bc0b051075346cda2061340336b629133209576e8a8108187b470e66caf80b76009bc5b825996adfb75af755	common_voice_ga-IE_17775572.mp3	Sin é, a dhuine uasail	2	1				ga-IE	
b4d2f87428d02168b53369ef9f0418b127252c20bc0b051075346cda2061340336b629133209576e8a8108187b470e66caf80b76009bc5b825996adfb75af755	common_voice_ga-IE_17775576.mp3	de bhun.	2	1				ga-IE	
6b2be4c8bc88b8a94a3bacc8fbef3e2e986e429a743147dfcd8e5fd7f4051c91d431bae239781d6324b1c3ac0391a40c01cc7a28058d2eb44890878ad70670f2	common_voice_ga-IE_19553367.mp3	Mar fhocal scoir, is mian liom mo bhuíochas a ghabháil libh arís as bhur bhflaithiúlacht	2	0	twenties	male		ga-IE	
6b2be4c8bc88b8a94a3bacc8fbef3e2e986e429a743147dfcd8e5fd7f4051c91d431bae239781d6324b1c3ac0391a40c01cc7a28058d2eb44890878ad70670f2	common_voice_ga-IE_19553368.mp3	Cad a dhéanfadh mac an chait ach luch a mharú?	2	0	twenties	male		ga-IE	
6b2be4c8bc88b8a94a3bacc8fbef3e2e986e429a743147dfcd8e5fd7f4051c91d431bae239781d6324b1c3ac0391a40c01cc7a28058d2eb44890878ad70670f2	common_voice_ga-IE_19553369.mp3	Mo thruasa an té a bhfuil sin aige	2	0	twenties	male		ga-IE	
895583105b99988166b77b5ebdd8065fc791b2cbb38d6a2d8973f79d2683aab293cffc4289a76fc6050add18f4e22c88c65e4041e7eb5f31204943e810b2555b	common_voice_ga-IE_19817851.mp3	Is éard is bile ann ná crann mór naofa.	2	0				ga-IE	
895583105b99988166b77b5ebdd8065fc791b2cbb38d6a2d8973f79d2683aab293cffc4289a76fc6050add18f4e22c88c65e4041e7eb5f31204943e810b2555b	common_voice_ga-IE_19822059.mp3	Is le Mícheál Ó Tuama é	2	0				ga-IE	
895583105b99988166b77b5ebdd8065fc791b2cbb38d6a2d8973f79d2683aab293cffc4289a76fc6050add18f4e22c88c65e4041e7eb5f31204943e810b2555b	common_voice_ga-IE_19822060.mp3	A shaoránaigh Dhroichead Átha,	2	0				ga-IE	
c35542c1ec68c2d2578c005d729b09b50d6fff64c8bc9e3f149f0c4c712b765f92933dd726b8de1cde4eef1dfd107c7a4bd0c66542765d12cd81ce8e0d10c6e5	common_voice_ga-IE_22772753.mp3	Chuaigh sí anonn go dtí an cliabhán	2	0	fourties	female	mumhain	ga-IE	
c35542c1ec68c2d2578c005d729b09b50d6fff64c8bc9e3f149f0c4c712b765f92933dd726b8de1cde4eef1dfd107c7a4bd0c66542765d12cd81ce8e0d10c6e5	common_voice_ga-IE_22772755.mp3	Tá áthas orm a bheith anseo inniu chun ‘Ollamh Éireann le Filíocht’ nua a fhógairt	2	0	fourties	female	mumhain	ga-IE	
c35542c1ec68c2d2578c005d729b09b50d6fff64c8bc9e3f149f0c4c712b765f92933dd726b8de1cde4eef1dfd107c7a4bd0c66542765d12cd81ce8e0d10c6e5	common_voice_ga-IE_22772760.mp3	An buachaill nach mbeidh ag obair.	2	0	fourties	female	mumhain	ga-IE	
f38332feed89774f45a9f78dd386b475706c593b8e37b747297c8d96e1036bd5a23674756edb5acde810a6d32c2e1a588104bf9b33936de2afc133bc710f6136	common_voice_ga-IE_18186307.mp3	Go raibh céad míle maith agaibh as an bhfíorchaoin fáilte sin a d’fhear sibh romhainn	2	0				ga-IE	
f38332feed89774f45a9f78dd386b475706c593b8e37b747297c8d96e1036bd5a23674756edb5acde810a6d32c2e1a588104bf9b33936de2afc133bc710f6136	common_voice_ga-IE_18186308.mp3	Tá an chuma ar an scéal go raibh míthuiscint ar dhaoine áirithe ina thaobh.	2	0				ga-IE	
f38332feed89774f45a9f78dd386b475706c593b8e37b747297c8d96e1036bd5a23674756edb5acde810a6d32c2e1a588104bf9b33936de2afc133bc710f6136	common_voice_ga-IE_18186309.mp3	Maidir leis an obair féin, Dearcán na nDaoine – The People’s Acorn	2	0				ga-IE	
0d8076b610a4590a3bc571dab627204080ddf33832223942a0a523f845f72efa1643a312ced9648093bbb94f7cac1d0f41534236d653c0f6fcaeefb7bff7888b	common_voice_ga-IE_17919578.mp3	Tá áthas orm a bheith libh ar fad anseo inniu.	3	0				ga-IE	
0d8076b610a4590a3bc571dab627204080ddf33832223942a0a523f845f72efa1643a312ced9648093bbb94f7cac1d0f41534236d653c0f6fcaeefb7bff7888b	common_voice_ga-IE_17919580.mp3	Ní hé lá na gaoithe lá na scolb	2	0				ga-IE	
0d8076b610a4590a3bc571dab627204080ddf33832223942a0a523f845f72efa1643a312ced9648093bbb94f7cac1d0f41534236d653c0f6fcaeefb7bff7888b	common_voice_ga-IE_17919581.mp3	"Is mór an chailliúint é don dlí agus d'Éirinn i gcoitinne"	2	1				ga-IE	
0d8076b610a4590a3bc571dab627204080ddf33832223942a0a523f845f72efa1643a312ced9648093bbb94f7cac1d0f41534236d653c0f6fcaeefb7bff7888b	common_voice_ga-IE_17919582.mp3	is mór an pléisiúr dúinn a bheith anseo arís inniu	2	0				ga-IE	
3872f0d294f2e8db16fecc8294d6b5736da0fd204bcb599ed538965775d906e895478627d3a417e024166c8c6ba78e96e2f66cb73767f7e4efc8b8527b3af8b6	common_voice_ga-IE_19048839.mp3	Cad eile a bhí agat	2	0				ga-IE	
3872f0d294f2e8db16fecc8294d6b5736da0fd204bcb599ed538965775d906e895478627d3a417e024166c8c6ba78e96e2f66cb73767f7e4efc8b8527b3af8b6	common_voice_ga-IE_19048841.mp3	Bhí sé ar crith.	2	0				ga-IE	
3872f0d294f2e8db16fecc8294d6b5736da0fd204bcb599ed538965775d906e895478627d3a417e024166c8c6ba78e96e2f66cb73767f7e4efc8b8527b3af8b6	common_voice_ga-IE_19514110.mp3	An gad is giorra don scornach.	2	0				ga-IE	
3872f0d294f2e8db16fecc8294d6b5736da0fd204bcb599ed538965775d906e895478627d3a417e024166c8c6ba78e96e2f66cb73767f7e4efc8b8527b3af8b6	common_voice_ga-IE_19514114.mp3	Táim dallta	2	0				ga-IE	
546b2fc4ba3d6bd983f4969d9607bd60e922687caa577035e67f87691813d61be4c8ec2a84994a75f2a675daea8ad75e17640ec4c764f0cf2a1b99ad918de414	common_voice_ga-IE_18937308.mp3	Tá sé ar cheann de na buaicphointí ar fhéilire sóisialta na hÉireann.	2	1				ga-IE	
546b2fc4ba3d6bd983f4969d9607bd60e922687caa577035e67f87691813d61be4c8ec2a84994a75f2a675daea8ad75e17640ec4c764f0cf2a1b99ad918de414	common_voice_ga-IE_18937309.mp3	Ar an méar	2	0				ga-IE	
546b2fc4ba3d6bd983f4969d9607bd60e922687caa577035e67f87691813d61be4c8ec2a84994a75f2a675daea8ad75e17640ec4c764f0cf2a1b99ad918de414	common_voice_ga-IE_18937311.mp3	Buí is fearr.	2	0				ga-IE	
546b2fc4ba3d6bd983f4969d9607bd60e922687caa577035e67f87691813d61be4c8ec2a84994a75f2a675daea8ad75e17640ec4c764f0cf2a1b99ad918de414	common_voice_ga-IE_18937312.mp3	San fhéar.	2	0				ga-IE	
54b1d4b59186ba904c8a6245f66be914082ed86f05a58a3b95ea97eca7f27d72cfdfdd4d7c96fd42ea13ef740e76ec290c2eec200b8682d117fa140d56610ce7	common_voice_ga-IE_22748940.mp3	An buachaill nach mbeidh ag obair.	2	1	twenties	male	mumhain	ga-IE	
54b1d4b59186ba904c8a6245f66be914082ed86f05a58a3b95ea97eca7f27d72cfdfdd4d7c96fd42ea13ef740e76ec290c2eec200b8682d117fa140d56610ce7	common_voice_ga-IE_22748952.mp3	Chuaigh sí anonn go dtí an cliabhán	2	0	twenties	male	mumhain	ga-IE	
54b1d4b59186ba904c8a6245f66be914082ed86f05a58a3b95ea97eca7f27d72cfdfdd4d7c96fd42ea13ef740e76ec290c2eec200b8682d117fa140d56610ce7	common_voice_ga-IE_22749020.mp3	Tá áthas orm a bheith anseo inniu chun ‘Ollamh Éireann le Filíocht’ nua a fhógairt	2	0	twenties	male	mumhain	ga-IE	
54b1d4b59186ba904c8a6245f66be914082ed86f05a58a3b95ea97eca7f27d72cfdfdd4d7c96fd42ea13ef740e76ec290c2eec200b8682d117fa140d56610ce7	common_voice_ga-IE_22749023.mp3	an fear mór	2	0	twenties	male	mumhain	ga-IE	
80c1dbfa02100bac76d3047f13f83ef38ef4051cc7dd6e3072da6612d9a25a9ea40b215fd51fc2b8e2a1082f0e75883b03921db9addc892c2ed5d6652d8c1ef3	common_voice_ga-IE_18937554.mp3	Thosaigh uirthi ag cardáil arís	2	1				ga-IE	
80c1dbfa02100bac76d3047f13f83ef38ef4051cc7dd6e3072da6612d9a25a9ea40b215fd51fc2b8e2a1082f0e75883b03921db9addc892c2ed5d6652d8c1ef3	common_voice_ga-IE_18937555.mp3	An bhfuil a fhios agatsa, a Phádraig	2	0				ga-IE	
80c1dbfa02100bac76d3047f13f83ef38ef4051cc7dd6e3072da6612d9a25a9ea40b215fd51fc2b8e2a1082f0e75883b03921db9addc892c2ed5d6652d8c1ef3	common_voice_ga-IE_18937556.mp3	Gura fada buan sibh agus go raibh míle maith agaibh go léir	2	0				ga-IE	
80c1dbfa02100bac76d3047f13f83ef38ef4051cc7dd6e3072da6612d9a25a9ea40b215fd51fc2b8e2a1082f0e75883b03921db9addc892c2ed5d6652d8c1ef3	common_voice_ga-IE_18937557.mp3	Thosaigh Máire ag gabháil Chrónán na Banaltra de ghlór íseal	2	0				ga-IE	
972b41a3ade9b64631cd6653106b727eedc6e94860804ee829c70ec1597d0c22eca8484c5b529de521cbb65e2ff252d71f55db837571329ec26abec519119237	common_voice_ga-IE_17640990.mp3	A gcuid saineolais.	2	0				ga-IE	
972b41a3ade9b64631cd6653106b727eedc6e94860804ee829c70ec1597d0c22eca8484c5b529de521cbb65e2ff252d71f55db837571329ec26abec519119237	common_voice_ga-IE_17640991.mp3	Tá dualgas agus ról againn ar fad san iarracht seo	2	0				ga-IE	
972b41a3ade9b64631cd6653106b727eedc6e94860804ee829c70ec1597d0c22eca8484c5b529de521cbb65e2ff252d71f55db837571329ec26abec519119237	common_voice_ga-IE_17640992.mp3	An bhfuil a mbróga ar na buachaillí	2	0				ga-IE	
972b41a3ade9b64631cd6653106b727eedc6e94860804ee829c70ec1597d0c22eca8484c5b529de521cbb65e2ff252d71f55db837571329ec26abec519119237	common_voice_ga-IE_17640993.mp3	Is liom, a dhuine uasail	2	0				ga-IE	
b1d0fcce0c617d7485afa336cfb17716df670f3579ca626242d1dd87e82920054fafdcc770ed9d95e9f473806b88a8520b2bed1601fd83dc6bfc3f62529ad82f	common_voice_ga-IE_17775677.mp3	Tá, a bhean uasal, tá sé faoin mbord	2	0				ga-IE	
b1d0fcce0c617d7485afa336cfb17716df670f3579ca626242d1dd87e82920054fafdcc770ed9d95e9f473806b88a8520b2bed1601fd83dc6bfc3f62529ad82f	common_voice_ga-IE_17775679.mp3	Léiriú agus Eadráin.	2	0				ga-IE	
b1d0fcce0c617d7485afa336cfb17716df670f3579ca626242d1dd87e82920054fafdcc770ed9d95e9f473806b88a8520b2bed1601fd83dc6bfc3f62529ad82f	common_voice_ga-IE_17775680.mp3	Is fearr bothán biamhar ná caisleán gortach	2	0				ga-IE	
b1d0fcce0c617d7485afa336cfb17716df670f3579ca626242d1dd87e82920054fafdcc770ed9d95e9f473806b88a8520b2bed1601fd83dc6bfc3f62529ad82f	common_voice_ga-IE_17775681.mp3	ó dhaltaí scoile.	2	0				ga-IE	
ce786980203bca3e5f81a04a189334c45efb9a3cd42b47ad01dfe4fa3e4a81931ca594d804eeeddca204709f02ff8f6028cd20dae9e17a7f2355f9bdbb893c0c	common_voice_ga-IE_18124457.mp3	Ar an mbróg	2	1				ga-IE	
ce786980203bca3e5f81a04a189334c45efb9a3cd42b47ad01dfe4fa3e4a81931ca594d804eeeddca204709f02ff8f6028cd20dae9e17a7f2355f9bdbb893c0c	common_voice_ga-IE_18124458.mp3	An bhfuil an leabhar dearg ar an urlár, a Mhichíl	2	1				ga-IE	
ce786980203bca3e5f81a04a189334c45efb9a3cd42b47ad01dfe4fa3e4a81931ca594d804eeeddca204709f02ff8f6028cd20dae9e17a7f2355f9bdbb893c0c	common_voice_ga-IE_18124460.mp3	Go raibh míle maith agaibh agus beirigí libh mo bheannacht ó chroí	3	1				ga-IE	
ce786980203bca3e5f81a04a189334c45efb9a3cd42b47ad01dfe4fa3e4a81931ca594d804eeeddca204709f02ff8f6028cd20dae9e17a7f2355f9bdbb893c0c	common_voice_ga-IE_18124461.mp3	Thaitin sé leis rothaíocht faoin ngrian bhreá.	2	1				ga-IE	
d6011aed04be408fae04cb0d0a991254e6768441e0e53fdc1656b4f95162158471034c14ef88a514d460d8d9131ebea9a370f7efd041d12b5dcf56b01b7e8806	common_voice_ga-IE_18182014.mp3	Níl aon ceann acu ansin.	2	1				ga-IE	
d6011aed04be408fae04cb0d0a991254e6768441e0e53fdc1656b4f95162158471034c14ef88a514d460d8d9131ebea9a370f7efd041d12b5dcf56b01b7e8806	common_voice_ga-IE_18182015.mp3	na seamróg glas beag	2	0				ga-IE	
d6011aed04be408fae04cb0d0a991254e6768441e0e53fdc1656b4f95162158471034c14ef88a514d460d8d9131ebea9a370f7efd041d12b5dcf56b01b7e8806	common_voice_ga-IE_18182016.mp3	Tá a deirfiúr sa bhaile	2	0				ga-IE	
d6011aed04be408fae04cb0d0a991254e6768441e0e53fdc1656b4f95162158471034c14ef88a514d460d8d9131ebea9a370f7efd041d12b5dcf56b01b7e8806	common_voice_ga-IE_18182017.mp3	A bhalla d’Iontaobhas Ghlas Naíon	2	0				ga-IE	
33bd49a043425fd44a00007c5ff695f40322585dd178afcb6b4859a116899b481e447d7ed7c4bae4adf8c709141bcab0dc2d92241de3752fa0232805dd03c22d	common_voice_ga-IE_17770374.mp3	Tabhair cabhair don fhoireann.	2	0				ga-IE	
33bd49a043425fd44a00007c5ff695f40322585dd178afcb6b4859a116899b481e447d7ed7c4bae4adf8c709141bcab0dc2d92241de3752fa0232805dd03c22d	common_voice_ga-IE_17770375.mp3	Tá mé an-bhuíoch díbhse go léir freisin as an bhfíorchaoin fáilte a d’fhear sibh romham.	2	0				ga-IE	
33bd49a043425fd44a00007c5ff695f40322585dd178afcb6b4859a116899b481e447d7ed7c4bae4adf8c709141bcab0dc2d92241de3752fa0232805dd03c22d	common_voice_ga-IE_17770376.mp3	Tá fáilte romhaibh go léir chuig Áras an Uachtaráin tráthnóna	2	0				ga-IE	
33bd49a043425fd44a00007c5ff695f40322585dd178afcb6b4859a116899b481e447d7ed7c4bae4adf8c709141bcab0dc2d92241de3752fa0232805dd03c22d	common_voice_ga-IE_17770377.mp3	An Iodáil	2	0				ga-IE	
33bd49a043425fd44a00007c5ff695f40322585dd178afcb6b4859a116899b481e447d7ed7c4bae4adf8c709141bcab0dc2d92241de3752fa0232805dd03c22d	common_voice_ga-IE_17770378.mp3	An leabhar sin	2	0				ga-IE	
4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc	common_voice_ga-IE_22590758.mp3	Tá sibh bailithe ón earnáil phríobháideach, an earnáil dheonach agus an státchóras	2	0	fifties	male	ulaidh	ga-IE	
4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc	common_voice_ga-IE_22590858.mp3	Fís dhaonna a bhí agus atá fós ann, fís shíochánta, agus fís radacach	2	0	fifties	male	ulaidh	ga-IE	
4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc	common_voice_ga-IE_22625208.mp3	Óráid an Uachtaráin Uí Uiginn agus dealbh Phádraic Uí Chonaire á nochtadh aige	2	0	fifties	male	ulaidh	ga-IE	
4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc	common_voice_ga-IE_22626019.mp3	Nach bhfuil sé sin go hiontach	2	1	fifties	male	ulaidh	ga-IE	
4b22f93dac3a392f0f1feca51f1dfd575811ac880669d1c91589e4e703d7c6d55bb8e202304c079c9916a4de7901ff560d354a06897aa184c35687a0465f44cc	common_voice_ga-IE_22626072.mp3	Tá an-áthas orm a bheith anseo libh inniu in Ionad Dóchas	2	1	fifties	male	ulaidh	ga-IE	
8955a833652e0e50dc8623fc118f207d5154b5878fa167dbd805fe4f64c2fb3715fff131820441705894bdab28d85f18e7095dbe5deaede1a5d5fb53d53285de	common_voice_ga-IE_18114745.mp3	Agus cad é an dath atá air	2	0				ga-IE	
8955a833652e0e50dc8623fc118f207d5154b5878fa167dbd805fe4f64c2fb3715fff131820441705894bdab28d85f18e7095dbe5deaede1a5d5fb53d53285de	common_voice_ga-IE_18114746.mp3	caol le caol agus leathan le leathan	2	1				ga-IE	
8955a833652e0e50dc8623fc118f207d5154b5878fa167dbd805fe4f64c2fb3715fff131820441705894bdab28d85f18e7095dbe5deaede1a5d5fb53d53285de	common_voice_ga-IE_18114747.mp3	"D'oibrigh daoine as lámha a chéile"	2	1				ga-IE	
8955a833652e0e50dc8623fc118f207d5154b5878fa167dbd805fe4f64c2fb3715fff131820441705894bdab28d85f18e7095dbe5deaede1a5d5fb53d53285de	common_voice_ga-IE_18114751.mp3	An raibh na cailíní ag obair	2	0				ga-IE	
8955a833652e0e50dc8623fc118f207d5154b5878fa167dbd805fe4f64c2fb3715fff131820441705894bdab28d85f18e7095dbe5deaede1a5d5fb53d53285de	common_voice_ga-IE_18114753.mp3	Níl aon leabhar ag an doras, ach tá leabhar ar an mbord	2	1				ga-IE	
afcb5f426e9a3572d80ffa6a76b5a9859c96a8eab909646146230c355e953e9c3ddf9a2c15a0c2a5cbbaab5fe5def028e19d10b475662613fd308c8d1cb9fd7b	common_voice_ga-IE_17571654.mp3	Dún do chlab.	2	0				ga-IE	
afcb5f426e9a3572d80ffa6a76b5a9859c96a8eab909646146230c355e953e9c3ddf9a2c15a0c2a5cbbaab5fe5def028e19d10b475662613fd308c8d1cb9fd7b	common_voice_ga-IE_17571655.mp3	Comórtas na mBailte Slachtmhara SuperValu dhá mhíle a seacht déag	2	0				ga-IE	
afcb5f426e9a3572d80ffa6a76b5a9859c96a8eab909646146230c355e953e9c3ddf9a2c15a0c2a5cbbaab5fe5def028e19d10b475662613fd308c8d1cb9fd7b	common_voice_ga-IE_17571656.mp3	Ar an drochuair, níor éirigh leis an phlean a bhí acú, agus gabhadh Mac Easmainn	2	0				ga-IE	
afcb5f426e9a3572d80ffa6a76b5a9859c96a8eab909646146230c355e953e9c3ddf9a2c15a0c2a5cbbaab5fe5def028e19d10b475662613fd308c8d1cb9fd7b	common_voice_ga-IE_17571657.mp3	Níl a máthair anseo	2	0				ga-IE	
afcb5f426e9a3572d80ffa6a76b5a9859c96a8eab909646146230c355e953e9c3ddf9a2c15a0c2a5cbbaab5fe5def028e19d10b475662613fd308c8d1cb9fd7b	common_voice_ga-IE_17571658.mp3	A Airí, a Theachtaí Dála, a Sheanadóirí, a dhaoine uaisle, a chairde gael	2	0				ga-IE	
c50be235e796eb09cb82e1b96197d0f7b60dfd35db83e3a759a641125f4064bf19a779891f6309f7cf85461e7755e532f581ed3784e9427fba7562c808d6a078	common_voice_ga-IE_18184903.mp3	Ba é Pádraic Ó Conaire a leag síos caighdeán na scríbhneoireachta sa Nua-Ghaeilge	2	0				ga-IE	
c50be235e796eb09cb82e1b96197d0f7b60dfd35db83e3a759a641125f4064bf19a779891f6309f7cf85461e7755e532f581ed3784e9427fba7562c808d6a078	common_voice_ga-IE_18184904.mp3	Is liom, a bhean uasal	2	0				ga-IE	
c50be235e796eb09cb82e1b96197d0f7b60dfd35db83e3a759a641125f4064bf19a779891f6309f7cf85461e7755e532f581ed3784e9427fba7562c808d6a078	common_voice_ga-IE_18184950.mp3	Tá sé le díol.	2	0				ga-IE	
c50be235e796eb09cb82e1b96197d0f7b60dfd35db83e3a759a641125f4064bf19a779891f6309f7cf85461e7755e532f581ed3784e9427fba7562c808d6a078	common_voice_ga-IE_18184951.mp3	Chun comhghairdeas a dhéanamh libh as ucht Comórtas na mBailte a bhuachan	2	0				ga-IE	
c50be235e796eb09cb82e1b96197d0f7b60dfd35db83e3a759a641125f4064bf19a779891f6309f7cf85461e7755e532f581ed3784e9427fba7562c808d6a078	common_voice_ga-IE_18184974.mp3	Is mór an pléisiúr dom é an chomhdháil thábhachtach seo a oscailt	2	0				ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769394.mp3	Ní raibh, ach bhí uachtar agam	2	0	fourties	male		ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769395.mp3	Bhí arán agus im agam	2	0	fourties	male		ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769396.mp3	Sagart, is ea é.	2	0	fourties	male		ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769398.mp3	Go n-éirí leat.	2	0	fourties	male		ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769411.mp3	Go raibh míle maith agaibh go léir.	2	0	fourties	male		ga-IE	
1c4f5cb282025349a1948e02301a3e1dba326d3581b9c4fe17eb9f68d4187c0e680879e9fd5a585dd381201406501c77aff08b7bfbe7ac6ed14412f22b7a1c8e	common_voice_ga-IE_19769414.mp3	Go mairfidh sé sin.	2	0	fourties	male		ga-IE	
4073932f7d2052388a66a793c6610c7f235c12b2ab0d56f57b64f45599b0c2a6673f45ca2d37ff814e8892ecb9707e6c67fa673b630da9e454e3e2718a741378	common_voice_ga-IE_18935971.mp3	An Ciste Gráin.	2	0				ga-IE	
4073932f7d2052388a66a793c6610c7f235c12b2ab0d56f57b64f45599b0c2a6673f45ca2d37ff814e8892ecb9707e6c67fa673b630da9e454e3e2718a741378	common_voice_ga-IE_18935972.mp3	Comhghairdeas ó chroí libh	2	0				ga-IE	
4073932f7d2052388a66a793c6610c7f235c12b2ab0d56f57b64f45599b0c2a6673f45ca2d37ff814e8892ecb9707e6c67fa673b630da9e454e3e2718a741378	common_voice_ga-IE_18935973.mp3	balla íseal is ea é sin	2	0				ga-IE	
