client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
3825fb994f15c4c642cd57b0a64f1314e8f5120922888c5db5d7076ba6471a6bd9ab59cb0909cf71c4436d970843f89802a890a8b8c9ba91d9a1b6262149b108	common_voice_hu_23683800.mp3	A patak vizén egy sereg vízirózsa nyílt, széles leveleik rásimultak a víz tükrére.	2	0				hu	
5b4b169cd91f9c99d84703dba803feb30de5c8d0972a5f6b0ffb0bdca3584387e8c12069bf07036d9cd9aba7309866b9599492f84ad4342c38843006f53a16ec	common_voice_hu_23400329.mp3	Az ígéret szép szó, ha megtartják úgy jó.	2	0				hu	
5b4b169cd91f9c99d84703dba803feb30de5c8d0972a5f6b0ffb0bdca3584387e8c12069bf07036d9cd9aba7309866b9599492f84ad4342c38843006f53a16ec	common_voice_hu_23400331.mp3	Hol lehet most pincért találni?	2	0				hu	
5b4b169cd91f9c99d84703dba803feb30de5c8d0972a5f6b0ffb0bdca3584387e8c12069bf07036d9cd9aba7309866b9599492f84ad4342c38843006f53a16ec	common_voice_hu_23400332.mp3	Mi idejében ott leszünk.	2	0				hu	
5b4b169cd91f9c99d84703dba803feb30de5c8d0972a5f6b0ffb0bdca3584387e8c12069bf07036d9cd9aba7309866b9599492f84ad4342c38843006f53a16ec	common_voice_hu_23400333.mp3	Nesze semmi, fogd meg jól.	2	1				hu	
d69cbfcfd9977507b3f46638fd5b3cd633901fd8194bc1dc41467a2aeab929240f9c1e0ec7026887e5b66c3d857cb522ad040aab9227c29db423c32deaa31869	common_voice_hu_23703150.mp3	Így volt.	2	0				hu	
d69cbfcfd9977507b3f46638fd5b3cd633901fd8194bc1dc41467a2aeab929240f9c1e0ec7026887e5b66c3d857cb522ad040aab9227c29db423c32deaa31869	common_voice_hu_23703152.mp3	Megáll.	2	0				hu	
d69cbfcfd9977507b3f46638fd5b3cd633901fd8194bc1dc41467a2aeab929240f9c1e0ec7026887e5b66c3d857cb522ad040aab9227c29db423c32deaa31869	common_voice_hu_23703153.mp3	De a virágok csak nyújtózkodtak a napfényben, s álmodták a maguk meséit.	2	0				hu	
d69cbfcfd9977507b3f46638fd5b3cd633901fd8194bc1dc41467a2aeab929240f9c1e0ec7026887e5b66c3d857cb522ad040aab9227c29db423c32deaa31869	common_voice_hu_23703154.mp3	Ha feleségül venne, gond nélkül élhetnél.	2	0				hu	
dfd88b0f30e325f79816ad03c576f85610b4960a6dc54de751e3754d11cd78f575f93a9806af8284c6e2eb4422bac29113e4a2f6de0761fb038278bb72c25f37	common_voice_hu_23827493.mp3	Mivel csaltad ki a hideg utcára?	2	0				hu	
dfd88b0f30e325f79816ad03c576f85610b4960a6dc54de751e3754d11cd78f575f93a9806af8284c6e2eb4422bac29113e4a2f6de0761fb038278bb72c25f37	common_voice_hu_23827495.mp3	Micsoda hófúvás!	2	0				hu	
dfd88b0f30e325f79816ad03c576f85610b4960a6dc54de751e3754d11cd78f575f93a9806af8284c6e2eb4422bac29113e4a2f6de0761fb038278bb72c25f37	common_voice_hu_23827496.mp3	Mindjárt hallasz róla is.	2	0				hu	
dfd88b0f30e325f79816ad03c576f85610b4960a6dc54de751e3754d11cd78f575f93a9806af8284c6e2eb4422bac29113e4a2f6de0761fb038278bb72c25f37	common_voice_hu_23827497.mp3	Megégeted magad, meglásd!	2	0				hu	
e9178cfc43a4daed13358f517d29a451213bfe4aa346be72a874b8aba19bde5a418159cf7c6754d5777f9f60d019cc850d45744a132e43fc0c3bd3372ccdc694	common_voice_hu_24011089.mp3	Nincs ebben semmi különös ebben a korszakban.	2	0	thirties	male		hu	
e9178cfc43a4daed13358f517d29a451213bfe4aa346be72a874b8aba19bde5a418159cf7c6754d5777f9f60d019cc850d45744a132e43fc0c3bd3372ccdc694	common_voice_hu_24011090.mp3	Három hónapig a toplisták élén sikerült maradnia.	2	0	thirties	male		hu	
e9178cfc43a4daed13358f517d29a451213bfe4aa346be72a874b8aba19bde5a418159cf7c6754d5777f9f60d019cc850d45744a132e43fc0c3bd3372ccdc694	common_voice_hu_24011091.mp3	Ez a szerepkör még a mai napig is része a kabuki előadásoknak.	2	0	thirties	male		hu	
e9178cfc43a4daed13358f517d29a451213bfe4aa346be72a874b8aba19bde5a418159cf7c6754d5777f9f60d019cc850d45744a132e43fc0c3bd3372ccdc694	common_voice_hu_24011092.mp3	A növekvő igények kielégítésére folyamatosan fejlesztik őket.	2	0	thirties	male		hu	
f95245647e2ac30336c40d172df4f70f3c716e81f118c8b69c76a3019c3a044402ea3b5f82485ea84ea4daa77a911f392894e02c5fad982f2624f650aa15f3a2	common_voice_hu_23876790.mp3	Lakói magyarok és katolikusok voltak.	2	0				hu	
f95245647e2ac30336c40d172df4f70f3c716e81f118c8b69c76a3019c3a044402ea3b5f82485ea84ea4daa77a911f392894e02c5fad982f2624f650aa15f3a2	common_voice_hu_23876793.mp3	A könyvtár csigalépcsője egyetlen tölgyfából faragták ki.	2	0				hu	
f95245647e2ac30336c40d172df4f70f3c716e81f118c8b69c76a3019c3a044402ea3b5f82485ea84ea4daa77a911f392894e02c5fad982f2624f650aa15f3a2	common_voice_hu_23876802.mp3	A katonai közigazgatás idején a kőrösi ezredhez tartozott.	2	0				hu	
f95245647e2ac30336c40d172df4f70f3c716e81f118c8b69c76a3019c3a044402ea3b5f82485ea84ea4daa77a911f392894e02c5fad982f2624f650aa15f3a2	common_voice_hu_23876803.mp3	Ily módon a szinkretizmus általában együtt járt a vallási toleranciával.	2	0				hu	
22c6d015d7652eb7251e589f98b56e9d4b5f720d2038257f450177c21442c9cb1e9375d64e8d2a78e546aafa3b58b51ce8087ae3aab4527ba5c3f849c2cc2389	common_voice_hu_23335337.mp3	Jól van, mindegy, nekem jó.	2	0	twenties	male		hu	
22c6d015d7652eb7251e589f98b56e9d4b5f720d2038257f450177c21442c9cb1e9375d64e8d2a78e546aafa3b58b51ce8087ae3aab4527ba5c3f849c2cc2389	common_voice_hu_23335338.mp3	Mindjárt rájövök arra is, hogy kicsoda.	2	0	twenties	male		hu	
22c6d015d7652eb7251e589f98b56e9d4b5f720d2038257f450177c21442c9cb1e9375d64e8d2a78e546aafa3b58b51ce8087ae3aab4527ba5c3f849c2cc2389	common_voice_hu_23335339.mp3	Éljen a vígság!	2	0	twenties	male		hu	
22c6d015d7652eb7251e589f98b56e9d4b5f720d2038257f450177c21442c9cb1e9375d64e8d2a78e546aafa3b58b51ce8087ae3aab4527ba5c3f849c2cc2389	common_voice_hu_23335340.mp3	Ez alig hat órai hajóút, de sajnos mégis lehetetlen.	2	0	twenties	male		hu	
22c6d015d7652eb7251e589f98b56e9d4b5f720d2038257f450177c21442c9cb1e9375d64e8d2a78e546aafa3b58b51ce8087ae3aab4527ba5c3f849c2cc2389	common_voice_hu_23335342.mp3	De hát mit csináljak én a fa odvában?	2	0	twenties	male		hu	
3a060251ae7c68966f16bbbae282baf9249110995d048d3e9f9fb5e633491f865be394f3bea4a4afa089ea77ad37b0010bebf8f81d797a7d5dca1126a474518f	common_voice_hu_23729121.mp3	Aline megmozdult.	2	0				hu	
3a060251ae7c68966f16bbbae282baf9249110995d048d3e9f9fb5e633491f865be394f3bea4a4afa089ea77ad37b0010bebf8f81d797a7d5dca1126a474518f	common_voice_hu_23729122.mp3	Csak ott állhatnék már a meleg szobában, pompa és fényesség közepette!	2	0				hu	
3a060251ae7c68966f16bbbae282baf9249110995d048d3e9f9fb5e633491f865be394f3bea4a4afa089ea77ad37b0010bebf8f81d797a7d5dca1126a474518f	common_voice_hu_23729123.mp3	Folytassa inkább azt a szörnyűséget!	2	0				hu	
3a060251ae7c68966f16bbbae282baf9249110995d048d3e9f9fb5e633491f865be394f3bea4a4afa089ea77ad37b0010bebf8f81d797a7d5dca1126a474518f	common_voice_hu_23729124.mp3	Most előretolta a sapkáját, és úgy indult a lépcső felé.	2	0				hu	
3a060251ae7c68966f16bbbae282baf9249110995d048d3e9f9fb5e633491f865be394f3bea4a4afa089ea77ad37b0010bebf8f81d797a7d5dca1126a474518f	common_voice_hu_23729126.mp3	Az ócska székhuzat kettérepedt irigységében, amikor meglátta.	2	0				hu	
47fdeafcb97cd2f245820dd52e15fc2c8949b708f6afc46fd1cc8a17c6275fc8161748d58dd5a54aad720da08aa8f27a0929b518b6da8755133abe245643e4bc	common_voice_hu_23338496.mp3	Kérhetem valamelyiket apró virslidarabokkal és házi zsemlekockákkal?	2	0	twenties	male		hu	
47fdeafcb97cd2f245820dd52e15fc2c8949b708f6afc46fd1cc8a17c6275fc8161748d58dd5a54aad720da08aa8f27a0929b518b6da8755133abe245643e4bc	common_voice_hu_23338497.mp3	Haljak meg?	2	0	twenties	male		hu	
47fdeafcb97cd2f245820dd52e15fc2c8949b708f6afc46fd1cc8a17c6275fc8161748d58dd5a54aad720da08aa8f27a0929b518b6da8755133abe245643e4bc	common_voice_hu_23338498.mp3	Helló.	2	0	twenties	male		hu	
47fdeafcb97cd2f245820dd52e15fc2c8949b708f6afc46fd1cc8a17c6275fc8161748d58dd5a54aad720da08aa8f27a0929b518b6da8755133abe245643e4bc	common_voice_hu_23338499.mp3	A meleg országokban jártam.	2	0	twenties	male		hu	
47fdeafcb97cd2f245820dd52e15fc2c8949b708f6afc46fd1cc8a17c6275fc8161748d58dd5a54aad720da08aa8f27a0929b518b6da8755133abe245643e4bc	common_voice_hu_23338500.mp3	Diamant Oktáv keze ökölbe szorult.	2	0	twenties	male		hu	
84cfb2db64546a4f50da9b8fdf7f253e83a676386fc108e6ae5317e5c3a02f1634db331792c97722b918fa0e202528c28eaeb62db57287cd4623c3f34cc43be1	common_voice_hu_23079330.mp3	A baba kissé sivalkodott, de aztán lecsendesedett, és diópálinkát rendelt.	2	0				hu	
84cfb2db64546a4f50da9b8fdf7f253e83a676386fc108e6ae5317e5c3a02f1634db331792c97722b918fa0e202528c28eaeb62db57287cd4623c3f34cc43be1	common_voice_hu_23079331.mp3	Mint derült égből a villámcsapás.	2	0				hu	
84cfb2db64546a4f50da9b8fdf7f253e83a676386fc108e6ae5317e5c3a02f1634db331792c97722b918fa0e202528c28eaeb62db57287cd4623c3f34cc43be1	common_voice_hu_23079332.mp3	És senki sem viselte gondod?	2	0				hu	
84cfb2db64546a4f50da9b8fdf7f253e83a676386fc108e6ae5317e5c3a02f1634db331792c97722b918fa0e202528c28eaeb62db57287cd4623c3f34cc43be1	common_voice_hu_23079333.mp3	Utána a hamutálcába dobta, és meggyújtotta a szélét.	2	0				hu	
84cfb2db64546a4f50da9b8fdf7f253e83a676386fc108e6ae5317e5c3a02f1634db331792c97722b918fa0e202528c28eaeb62db57287cd4623c3f34cc43be1	common_voice_hu_23079334.mp3	Javaslom, vegyél nadrágot!	2	0				hu	
9fa2efbad0ea2d2cc7fa23872b3393f0beeb14c92509b7e3ae31d9453f8608435ab33d6d3db850ec64759c612f71d5bb16bfab03832b362035ec712ad2cc15ba	common_voice_hu_23804057.mp3	Olyan mélységes szomorúság volt a szemében, mintha soha nem ismerte volna a mosolyt.	2	0				hu	
9fa2efbad0ea2d2cc7fa23872b3393f0beeb14c92509b7e3ae31d9453f8608435ab33d6d3db850ec64759c612f71d5bb16bfab03832b362035ec712ad2cc15ba	common_voice_hu_23804058.mp3	Hm, hm!	2	0				hu	
9fa2efbad0ea2d2cc7fa23872b3393f0beeb14c92509b7e3ae31d9453f8608435ab33d6d3db850ec64759c612f71d5bb16bfab03832b362035ec712ad2cc15ba	common_voice_hu_23804059.mp3	Itt meleg szobád van s olyan társaságod, hogy elég bölcsességet tanulhatsz.	2	0				hu	
9fa2efbad0ea2d2cc7fa23872b3393f0beeb14c92509b7e3ae31d9453f8608435ab33d6d3db850ec64759c612f71d5bb16bfab03832b362035ec712ad2cc15ba	common_voice_hu_23804060.mp3	Nem vették észre a császárt, aki lábujjhegyre ágaskodott mögöttük.	2	0				hu	
9fa2efbad0ea2d2cc7fa23872b3393f0beeb14c92509b7e3ae31d9453f8608435ab33d6d3db850ec64759c612f71d5bb16bfab03832b362035ec712ad2cc15ba	common_voice_hu_23804061.mp3	Nem tudtam, hogy visszajöttök!	2	0				hu	
a61dc1c5949b7fc1130466147e046067040a5fdf58fc6677ce4970ff3be50ba969131d62287ba1997d14b2e97bfd08be367bda64df5e1477cea5135d480bcc70	common_voice_hu_23410305.mp3	Fölnézett: hát az ő fecskéje tért vissza.	2	0				hu	
a61dc1c5949b7fc1130466147e046067040a5fdf58fc6677ce4970ff3be50ba969131d62287ba1997d14b2e97bfd08be367bda64df5e1477cea5135d480bcc70	common_voice_hu_23410306.mp3	Az öreg fűzfa mellett vezető ösvényre tértek; a bárókisasszony útközben mezei virágot szedett.	2	0				hu	
a61dc1c5949b7fc1130466147e046067040a5fdf58fc6677ce4970ff3be50ba969131d62287ba1997d14b2e97bfd08be367bda64df5e1477cea5135d480bcc70	common_voice_hu_23410307.mp3	Csak az imádság tartja benne a lelket.	2	0				hu	
a61dc1c5949b7fc1130466147e046067040a5fdf58fc6677ce4970ff3be50ba969131d62287ba1997d14b2e97bfd08be367bda64df5e1477cea5135d480bcc70	common_voice_hu_23410308.mp3	Ne csak álljatok ott, üssetek, menjetek!	2	0				hu	
a61dc1c5949b7fc1130466147e046067040a5fdf58fc6677ce4970ff3be50ba969131d62287ba1997d14b2e97bfd08be367bda64df5e1477cea5135d480bcc70	common_voice_hu_23410309.mp3	Ezt már nem tűrhetjük!	2	0				hu	
a74e3c5a9c2d544c985d9713dbbf9c23717522d37ef7393b405af775db5dfce24ec2410345bf87ab00bf51cd0d02c6efc63ae43d99d99cc63edfbca7299f8af1	common_voice_hu_23586786.mp3	A kacsák hátráltak, és hápogva taszigálták egymást.	2	0	twenties	male		hu	
a74e3c5a9c2d544c985d9713dbbf9c23717522d37ef7393b405af775db5dfce24ec2410345bf87ab00bf51cd0d02c6efc63ae43d99d99cc63edfbca7299f8af1	common_voice_hu_23586787.mp3	Amikor felpiroslott a nap, lassan magához tért.	2	0	twenties	male		hu	
a74e3c5a9c2d544c985d9713dbbf9c23717522d37ef7393b405af775db5dfce24ec2410345bf87ab00bf51cd0d02c6efc63ae43d99d99cc63edfbca7299f8af1	common_voice_hu_23586788.mp3	Hosszú, dermedt szünet.	2	0	twenties	male		hu	
a74e3c5a9c2d544c985d9713dbbf9c23717522d37ef7393b405af775db5dfce24ec2410345bf87ab00bf51cd0d02c6efc63ae43d99d99cc63edfbca7299f8af1	common_voice_hu_23586789.mp3	Viseljétek!	2	0	twenties	male		hu	
a74e3c5a9c2d544c985d9713dbbf9c23717522d37ef7393b405af775db5dfce24ec2410345bf87ab00bf51cd0d02c6efc63ae43d99d99cc63edfbca7299f8af1	common_voice_hu_23586790.mp3	A régi keddi hamburgerednek összetöröd a szívét.	2	0	twenties	male		hu	
aa0ccd09e81a96c0e2ca07d3fd9a4adee1a126d0e526979bc7a1df03b296ff5f39b6cc23a80a0c2d35983461b08753512ee966030d5df909f8abd8dec1c34e21	common_voice_hu_23368052.mp3	Azzal a keze fejére ültette a nagy hírű bolhát.	2	0				hu	
aa0ccd09e81a96c0e2ca07d3fd9a4adee1a126d0e526979bc7a1df03b296ff5f39b6cc23a80a0c2d35983461b08753512ee966030d5df909f8abd8dec1c34e21	common_voice_hu_23368053.mp3	A többit bízd rám!	2	0				hu	
aa0ccd09e81a96c0e2ca07d3fd9a4adee1a126d0e526979bc7a1df03b296ff5f39b6cc23a80a0c2d35983461b08753512ee966030d5df909f8abd8dec1c34e21	common_voice_hu_23368054.mp3	A legnagyobb boldogság az anyai boldogság.	2	0				hu	
aa0ccd09e81a96c0e2ca07d3fd9a4adee1a126d0e526979bc7a1df03b296ff5f39b6cc23a80a0c2d35983461b08753512ee966030d5df909f8abd8dec1c34e21	common_voice_hu_23368055.mp3	És előkelő származásúak voltak azok az ujjak?	2	0				hu	
aa0ccd09e81a96c0e2ca07d3fd9a4adee1a126d0e526979bc7a1df03b296ff5f39b6cc23a80a0c2d35983461b08753512ee966030d5df909f8abd8dec1c34e21	common_voice_hu_23368056.mp3	Bizonytalan ujjai révetegen kapirgálnak némi maradék dohány után a bádogdobozában.	2	0				hu	
ca45bcb20babcd010c61bc059b54d597ef757e7be8f4eb94502394761344a019c92cd99f1f99e745e458586fbbeb71ab7faad4874a2b456ef8d8f0437f4b0ab8	common_voice_hu_23626097.mp3	Ellegelészhetne az árokparton, télen meg bejöhetne közénk a jó melegre.	2	0				hu	
ca45bcb20babcd010c61bc059b54d597ef757e7be8f4eb94502394761344a019c92cd99f1f99e745e458586fbbeb71ab7faad4874a2b456ef8d8f0437f4b0ab8	common_voice_hu_23626099.mp3	Füstöt meg hamut fújtam az arcába, szakállába, ahogy ott görnyedt napestig az edényei fölött.	2	0				hu	
ca45bcb20babcd010c61bc059b54d597ef757e7be8f4eb94502394761344a019c92cd99f1f99e745e458586fbbeb71ab7faad4874a2b456ef8d8f0437f4b0ab8	common_voice_hu_23626101.mp3	Komoly a dolog?	2	0				hu	
ca45bcb20babcd010c61bc059b54d597ef757e7be8f4eb94502394761344a019c92cd99f1f99e745e458586fbbeb71ab7faad4874a2b456ef8d8f0437f4b0ab8	common_voice_hu_23626102.mp3	Nyilván nem kell, csak ajánlatos.	2	0				hu	
ca45bcb20babcd010c61bc059b54d597ef757e7be8f4eb94502394761344a019c92cd99f1f99e745e458586fbbeb71ab7faad4874a2b456ef8d8f0437f4b0ab8	common_voice_hu_23626104.mp3	Sok kicsi sokra megy.	2	0				hu	
d08b307c0b5c55f3cce403e908951865eecfd8f4afcaf6667b55dbd1db5b1070d6005a1abd2bff1c792be75f365e44a2c6bc176c8d32552bacbf3ec5df806922	common_voice_hu_23356233.mp3	Csak a hajdinát perzselte koromfeketére a villám tüze.	2	0				hu	
d08b307c0b5c55f3cce403e908951865eecfd8f4afcaf6667b55dbd1db5b1070d6005a1abd2bff1c792be75f365e44a2c6bc176c8d32552bacbf3ec5df806922	common_voice_hu_23356234.mp3	Vizet prédikál és bort iszik.	2	0				hu	
d08b307c0b5c55f3cce403e908951865eecfd8f4afcaf6667b55dbd1db5b1070d6005a1abd2bff1c792be75f365e44a2c6bc176c8d32552bacbf3ec5df806922	common_voice_hu_23356235.mp3	Amióta az eszemet tudom, csak súroltak és főztek bennem.	2	0				hu	
d08b307c0b5c55f3cce403e908951865eecfd8f4afcaf6667b55dbd1db5b1070d6005a1abd2bff1c792be75f365e44a2c6bc176c8d32552bacbf3ec5df806922	common_voice_hu_23356236.mp3	Nagyon szép lába van!	2	0				hu	
d08b307c0b5c55f3cce403e908951865eecfd8f4afcaf6667b55dbd1db5b1070d6005a1abd2bff1c792be75f365e44a2c6bc176c8d32552bacbf3ec5df806922	common_voice_hu_23356237.mp3	Istenem, sugárzás van!	2	0				hu	
df4036f5c11db7f93b858ec7bf0be42bc4ea8dc23d092d245cacffc9ec9f02c06579b8778e99725957fdf830717bef91a83be966ff670a6fe297fe6f4b3b152f	common_voice_hu_23375688.mp3	Ideje sem volna hozzá.	2	0				hu	
df4036f5c11db7f93b858ec7bf0be42bc4ea8dc23d092d245cacffc9ec9f02c06579b8778e99725957fdf830717bef91a83be966ff670a6fe297fe6f4b3b152f	common_voice_hu_23375689.mp3	A házban a kandúr volt az úr, a tyúk pedig a gazdasszony.	2	0				hu	
df4036f5c11db7f93b858ec7bf0be42bc4ea8dc23d092d245cacffc9ec9f02c06579b8778e99725957fdf830717bef91a83be966ff670a6fe297fe6f4b3b152f	common_voice_hu_23375690.mp3	Nem minden papsajt.	2	0				hu	
df4036f5c11db7f93b858ec7bf0be42bc4ea8dc23d092d245cacffc9ec9f02c06579b8778e99725957fdf830717bef91a83be966ff670a6fe297fe6f4b3b152f	common_voice_hu_23375691.mp3	Ne vegye rossz néven, de még sehol sem ittam rumot!	2	0				hu	
df4036f5c11db7f93b858ec7bf0be42bc4ea8dc23d092d245cacffc9ec9f02c06579b8778e99725957fdf830717bef91a83be966ff670a6fe297fe6f4b3b152f	common_voice_hu_23375692.mp3	De boldog ember lehet, istenem!	2	0				hu	
eedad8deb53c8264e3ddcef5d7ebcdca5bd03a9637eb046616d886902746d83f2b105e235fe72af2f9efb8f0a496ed95cd527e4544483e998af094163ce71577	common_voice_hu_23688084.mp3	Ez már lerágott csont.	2	0				hu	
eedad8deb53c8264e3ddcef5d7ebcdca5bd03a9637eb046616d886902746d83f2b105e235fe72af2f9efb8f0a496ed95cd527e4544483e998af094163ce71577	common_voice_hu_23688085.mp3	Az illető azóta nem birkózik, hanem botra támaszkodva jár.	2	0				hu	
eedad8deb53c8264e3ddcef5d7ebcdca5bd03a9637eb046616d886902746d83f2b105e235fe72af2f9efb8f0a496ed95cd527e4544483e998af094163ce71577	common_voice_hu_23688086.mp3	Amikor jó erőben, egészségben fölébredt álmából, az ablakon beragyogott a nap.	2	0				hu	
eedad8deb53c8264e3ddcef5d7ebcdca5bd03a9637eb046616d886902746d83f2b105e235fe72af2f9efb8f0a496ed95cd527e4544483e998af094163ce71577	common_voice_hu_23688087.mp3	A magántitok védelme kiterjed különösen a levéltitok és hivatásbeli titok oltalmára.	2	0				hu	
eedad8deb53c8264e3ddcef5d7ebcdca5bd03a9637eb046616d886902746d83f2b105e235fe72af2f9efb8f0a496ed95cd527e4544483e998af094163ce71577	common_voice_hu_23688088.mp3	Ki két nyulat hajt, egyet se fog.	2	0				hu	
62f7ad18d980e4845b70a1197cd3e60332c0e4cc9df725daead636d652c8ab1a5a8c5ba4bb6870ecbd0f589e02859a48fe6ce7ec0e9b746c4da050effdfcc331	common_voice_hu_23436129.mp3	A szegény császár már lélegezni is alig tudott, úgy érezte, mintha valami ránehezedett volna.	2	0				hu	
62f7ad18d980e4845b70a1197cd3e60332c0e4cc9df725daead636d652c8ab1a5a8c5ba4bb6870ecbd0f589e02859a48fe6ce7ec0e9b746c4da050effdfcc331	common_voice_hu_23436130.mp3	A precízen kitöltött papírlapot odaadta a cégvezetőnek.	2	0				hu	
